params.cv_hash,params.dataset,params.process_stage_width_percentage,params.max_pattern_size_eval,params.random_seed,params.ncores,metrics.n_process_stages,metrics.process_stage_width,metrics.nap_accuracy,metrics.nap_balanced_accuracy,metrics.rtp_similarity,metrics.rtp_similarity_h_1,metrics.rtp_similarity_h_2,metrics.rtp_similarity_h_3,metrics.rtp_similarity_h_5,metrics.rtp_similarity_h_10,metrics.rtp_similarity_h_15,metrics.rtp_similarity_h_20,metrics.none_share,metrics.prep_duration,metrics.fit_duration,metrics.nap_duration,metrics.rtp_duration,metrics.nap_eval_duration,metrics.rtp_eval_duration,metrics.total_run_time,metrics.avg_pruned_patterns_per_stage,metrics.avg_unpruned_patterns_per_stage
252336560693540533935881068298825202077_eps1_s5,Nasa,1.0,5.0,42.0,12.0,1.0,52.6,0.8816392521734853,0.7926682236768259,0.4848585659661648,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,54.69756160080433,60.90107473023236,137.30281745642424,213.44439020194113,19466.85989500992,0.0,122210.2
252336560693540533935881068298825202077_eps1_s6,Nasa,1.0,5.0,42.0,12.0,1.0,52.6,0.8816260211599897,0.792659012180879,0.4848526855157223,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,51.219679614529014,57.616432913020255,0.14679628610610956,67.17298671007157,21657.629055017234,0.0,122210.2
252336560693540533935881068298825202077_eps1_s7,Nasa,1.0,5.0,42.0,12.0,1.0,52.6,0.8816392294547988,0.7926711569464849,0.484845766885108,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.473281069472435,57.11464548148215,0.1400354597717523,16.173495461791752,22455.71991712004,0.0,122210.2
252336560693540533935881068298825202077_eps1_s8,Nasa,1.0,5.0,42.0,12.0,1.0,52.6,0.8816392294547988,0.7926711569464849,0.4848516762744711,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.306693724915384,57.77324718236923,0.1430249199271202,16.234658297896384,23076.95954669304,0.0,122210.2
252336560693540533935881068298825202077_eps1_s9,Nasa,1.0,5.0,42.0,12.0,1.0,52.6,0.8816259984413032,0.7926652277077145,0.4848399153735861,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.0421873960644,63.29886982999742,0.1374244015663862,16.230969918891788,23713.126214439053,0.0,122210.2
252336560693540533935881068298825202077_eps2_s0,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.7837052026804839,0.7267929901979567,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.68986703790724,63.54238802418113,0.14982744529843325,17.18827409595251,25052.864299623296,0.0,122210.2
252336560693540533935881068298825202077_eps2_s1,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.870775272844396,0.7831727936828852,0.4949275120763389,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.20103204883635,53.64407372623682,0.14055570140480994,16.329405210539697,25670.137854329125,0.0,122210.2
252336560693540533935881068298825202077_eps2_s10,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8201396581908444,0.7619378581129592,0.36470619435359913,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.200552210584284,53.465325778722764,0.1354746256023645,17.129045291617512,31073.094312506542,0.0,122210.2
252336560693540533935881068298825202077_eps2_s2,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8709069365366343,0.7836471728039769,0.49513153501991625,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.10222605913877,53.17938958331943,0.13863581642508502,16.313142658770083,26273.550040204824,0.0,122210.2
252336560693540533935881068298825202077_eps2_s3,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8709069365366343,0.7836471728039769,0.4953341222226003,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.422703167796136,53.118695228546855,0.14040600992739197,16.366023902967573,26871.075161724166,0.0,122210.2
252336560693540533935881068298825202077_eps2_s4,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.49535004060193266,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.043532617762686,53.33541193343699,0.14247249625623223,16.339030606299637,27470.20492219478,0.0,122210.2
252336560693540533935881068298825202077_eps2_s5,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.495562280870644,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.95562703758478,53.17265663482249,0.14087627641856665,16.377138685435057,28072.762350355835,0.0,122210.2
252336560693540533935881068298825202077_eps2_s6,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.495562280870644,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.53890338353813,53.24474577382207,0.13836934752762317,16.397654017433524,28670.305654171483,0.0,122210.2
252336560693540533935881068298825202077_eps2_s7,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.495587783238828,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.11062474437058,53.00744970738888,0.1386559478938579,16.23391965068877,29270.27346280329,0.0,122210.2
252336560693540533935881068298825202077_eps2_s8,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.495587783238828,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.09572085030377,53.323443892225626,0.13861185498535628,16.32650182545185,29870.963287635892,0.0,122210.2
252336560693540533935881068298825202077_eps2_s9,Nasa,1.0,7.0,42.0,12.0,1.0,52.6,0.8716814971097788,0.7870455390802797,0.495587783238828,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.227535927668214,53.49556639716029,0.15943236127495758,16.359251115471125,30470.55239381455,0.0,122210.2
252336560693540533935881068298825202077_eps3_s0,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.7837052026804839,0.7267929901979567,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.25584174022079,64.57209631539881,0.13761549703776832,17.19002344943583,31709.15399039462,0.0,122210.2
252336560693540533935881068298825202077_eps3_s1,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.8849585508390876,0.804258873166819,0.4927801755919054,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,54.2197650142014,61.30961372330785,0.13410657644271845,16.289543917402625,32372.286082986742,0.0,122210.2
252336560693540533935881068298825202077_eps3_s10,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.8333702005844537,0.7796076953332293,0.3933154298513692,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.4504797834903,49.60659863948822,0.13800205215811726,16.827007408067583,37780.382450254634,0.0,122210.2
252336560693540533935881068298825202077_eps3_s2,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.885011384018324,0.8045756033777393,0.4928179724993426,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,52.982784158736465,55.86358746364713,0.13420462645590303,16.314634412899615,33027.71277354397,0.0,122210.2
252336560693540533935881068298825202077_eps3_s3,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.8849590498048532,0.8045077064301337,0.49271800191531856,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.91309729926288,52.08360410742462,0.13750638887286185,16.503509728983044,33627.66692120805,0.0,122210.2
252336560693540533935881068298825202077_eps3_s4,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.8849855118318445,0.8046088186647141,0.49277087593047,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.62961486577988,52.19172261655331,0.13521142825484272,16.323118528351188,34220.516062493625,0.0,122210.2
252336560693540533935881068298825202077_eps3_s5,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.884958977868694,0.804590884689544,0.492619728642777,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.946761407703164,52.75433222576976,0.13552813008427617,16.313106276467444,34816.18211680315,0.0,122210.2
252336560693540533935881068298825202077_eps3_s6,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.884958977868694,0.804590884689544,0.492619728642777,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.619146927818655,52.2773113951087,0.13731013759970662,16.25836454257369,35413.05060750954,0.0,122210.2
252336560693540533935881068298825202077_eps3_s7,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.884958977868694,0.804590884689544,0.492619728642777,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.53147371821105,52.133454739674924,0.13583014123141762,16.222186413407325,36005.04133743756,0.0,122210.2
252336560693540533935881068298825202077_eps3_s8,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.884958977868694,0.804590884689544,0.492619728642777,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.9583036005497,52.41877333521843,0.13457347713410853,16.169134740531444,36598.24824446477,0.0,122210.2
252336560693540533935881068298825202077_eps3_s9,Nasa,1.0,9.0,42.0,12.0,1.0,52.6,0.884958977868694,0.804590884689544,0.492619728642777,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.71398020647466,52.541432018205526,0.13548937737941738,16.18073377944529,37194.85818850361,0.0,122210.2
252336560693540533935881068298825202077_eps4_s0,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.7829563916158103,0.725829000197372,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.03322475329041,59.23606127426028,0.13599054962396614,17.216838411614297,38394.20183691234,0.0,122210.2
252336560693540533935881068298825202077_eps4_s1,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.886337976846376,0.8055438639833543,0.49374791350494956,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.36915052160621,52.88393202312291,0.13679483793675895,16.368741024658085,39010.90488220342,0.0,122210.2
252336560693540533935881068298825202077_eps4_s10,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8262722021367409,0.7789866508494148,0.4071738332240744,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.163775369152425,46.77709512412548,0.13743223212659356,16.624951687455177,44363.31671361737,0.0,122210.2
252336560693540533935881068298825202077_eps4_s2,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.886337976846376,0.8055438639833543,0.49376411349755533,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.60554514825344,53.27441317215562,0.1465213365852832,16.233537312969567,39608.82985560447,0.0,122210.2
252336560693540533935881068298825202077_eps4_s3,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.886337976846376,0.8055438639833543,0.49376411349755533,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.31620804071427,52.879255729168655,0.13497072048485276,16.286379428952934,40209.496768479046,0.0,122210.2
252336560693540533935881068298825202077_eps4_s4,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.126201782748105,52.390761407092214,0.14230500198900697,16.346722131595016,40808.04852254316,0.0,122210.2
252336560693540533935881068298825202077_eps4_s5,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.684431520476934,52.17023652903735,0.13598678484559054,16.347025340050457,41402.429741379994,0.0,122210.2
252336560693540533935881068298825202077_eps4_s6,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.099779507517816,52.717707350850105,0.13847161754965778,16.176279423758388,41997.93079631329,0.0,122210.2
252336560693540533935881068298825202077_eps4_s7,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.74700554087758,52.36580288559198,0.13591213300824162,16.23109512552619,42595.33334979341,0.0,122210.2
252336560693540533935881068298825202077_eps4_s8,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.59316054955125,52.208065475896,0.13838257044553753,16.22213663160801,43188.30108502135,0.0,122210.2
252336560693540533935881068298825202077_eps4_s9,Nasa,1.0,11.0,42.0,12.0,1.0,52.6,0.8864034474184969,0.8057954852177801,0.4937479034475415,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.213263942673805,52.19610950537026,0.13953398689627644,16.183236929774285,43782.064933522044,0.0,122210.2
252336560693540533935881068298825202077_eps5_s0,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.7829563916158103,0.725829000197372,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.85040355026722,58.96002767793834,0.1378289870917797,17.16726517267525,44970.28579072282,0.0,122210.2
252336560693540533935881068298825202077_eps5_s1,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.0452154815197,53.34292595461011,0.1359901905059814,16.092638186737894,45583.15970840491,0.0,122210.2
252336560693540533935881068298825202077_eps5_s10,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8550983470067287,0.7939534756445275,0.4191450922920478,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.099253033474085,48.50537538714707,0.13924175724387164,16.559972574934363,51093.00789092854,0.0,122210.2
252336560693540533935881068298825202077_eps5_s2,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.04792204387486,59.29480695202947,0.13860932327806946,16.18169296383858,46197.62740432434,0.0,122210.2
252336560693540533935881068298825202077_eps5_s3,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,54.5232874866575,62.28964136727154,0.13632003143429755,16.15274030417204,46851.437201533096,0.0,122210.2
252336560693540533935881068298825202077_eps5_s4,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,53.12292548045516,56.5855414967984,0.1394825894385576,16.247636837884784,47510.690975629164,0.0,122210.2
252336560693540533935881068298825202077_eps5_s5,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.323499416932464,52.871471451967956,0.13538646586239336,16.154186987504364,48114.98316154815,0.0,122210.2
252336560693540533935881068298825202077_eps5_s6,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.49910146258772,52.90585279949009,0.13921421654522415,16.248616045713426,48712.002964745836,0.0,122210.2
252336560693540533935881068298825202077_eps5_s7,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.20206222347915,53.039032259956,0.14296562559902665,16.14161878786981,49309.72437863946,0.0,122210.2
252336560693540533935881068298825202077_eps5_s8,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.114664094522595,52.91051443815231,0.140735375136137,16.18787448182702,49909.91544041857,0.0,122210.2
252336560693540533935881068298825202077_eps5_s9,Nasa,1.0,13.0,42.0,12.0,1.0,52.6,0.8866401111935888,0.8059907743850342,0.49426307523762725,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.47675703540445,52.88965514041483,0.14025116860866543,16.13017601184547,50505.86215160713,0.0,122210.2
252336560693540533935881068298825202077_eps6_s0,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.7829563916158103,0.725829000197372,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.25252396352589,59.413159595057365,0.14058354906737805,17.122952967509626,51705.50193913504,0.0,122210.2
252336560693540533935881068298825202077_eps6_s1,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.57813718356192,52.03390561453998,0.14063870944082732,16.15128513239324,52314.49894547798,0.0,122210.2
252336560693540533935881068298825202077_eps6_s10,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.8559245974408238,0.793880705027492,0.4271376677554555,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.04657908119261,46.98186840340495,0.13808013610541817,16.539393747225404,57682.36881900094,0.0,122210.2
252336560693540533935881068298825202077_eps6_s2,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.70781081989408,52.68120180144906,0.14389918111264702,16.362088703736664,52909.70661759041,0.0,122210.2
252336560693540533935881068298825202077_eps6_s3,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,51.154091123864056,52.5721177559346,0.14572129547595972,16.211800288036464,53515.59269687794,0.0,122210.2
252336560693540533935881068298825202077_eps6_s4,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.85547701492906,56.51004075519741,0.1439784940332174,16.303962637856603,54131.267533243445,0.0,122210.2
252336560693540533935881068298825202077_eps6_s5,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.34005824662745,52.25978241637349,0.1400690924376249,16.443977070227266,54731.041990072656,0.0,122210.2
252336560693540533935881068298825202077_eps6_s6,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.315176759287716,51.44555138908326,0.14502234682440754,16.342510586231946,55326.68062111549,0.0,122210.2
252336560693540533935881068298825202077_eps6_s7,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.7701933901757,51.71238530166447,0.14078933261334892,16.21109849512577,55917.75457119383,0.0,122210.2
252336560693540533935881068298825202077_eps6_s8,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.1388892095536,51.902382258325815,0.13994428031146522,16.17729520201683,56510.19283335879,0.0,122210.2
252336560693540533935881068298825202077_eps6_s9,Nasa,1.0,15.0,42.0,12.0,1.0,52.6,0.886653196352737,0.8060104380154144,0.49391551292350755,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.99360004514456,51.69067813232541,0.1390133991837501,16.181766463443637,57104.61626501046,0.0,122210.2
252336560693540533935881068298825202077_eps7_s0,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.7829563916158103,0.725829000197372,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.76700217165053,60.13234613351524,0.14439774416387077,17.180871845036744,58296.68473418094,0.0,122210.2
252336560693540533935881068298825202077_eps7_s1,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.02903294786811,52.79072532318533,0.13741055801510807,16.232344305887818,58912.42060346715,0.0,122210.2
252336560693540533935881068298825202077_eps7_s10,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8619357531235673,0.7990837430127057,0.43277888579568424,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.47064881883561,46.916265179216865,0.14299045652151104,16.135150270536542,64543.224633348735,0.0,122210.2
252336560693540533935881068298825202077_eps7_s2,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.09285654425621,53.348919017612936,0.1415083602070808,16.455306097492574,59514.322745220365,0.0,122210.2
252336560693540533935881068298825202077_eps7_s3,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,51.02050221599639,53.6222611553967,0.14329798333346838,16.747082795202733,60118.8814756725,0.0,122210.2
252336560693540533935881068298825202077_eps7_s4,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,51.06600069440901,59.127571957930925,0.14396401941776274,16.633672377094626,60741.28725672253,0.0,122210.2
252336560693540533935881068298825202077_eps7_s5,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,55.05281257070601,62.04623236134648,0.14305109009146685,16.213175877928734,61398.65748019032,0.0,122210.2
252336560693540533935881068298825202077_eps7_s6,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,53.71447188742459,56.57569074854255,0.13909320980310438,16.476983908936383,62063.95342313424,0.0,122210.2
252336560693540533935881068298825202077_eps7_s7,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,57.59709915332496,59.833184360712764,0.1379476428031921,16.029946687817574,62711.24722895063,0.0,122210.2
252336560693540533935881068298825202077_eps7_s8,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,52.361541672423485,55.419116439297795,0.14092438556253908,16.12993325032294,63359.75197940953,0.0,122210.2
252336560693540533935881068298825202077_eps7_s9,Nasa,1.0,17.0,42.0,12.0,1.0,52.6,0.8866404276618045,0.805997768572485,0.49401677697345675,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.04574421532452,53.803480074554685,0.13857022747397418,15.965787393599749,63958.755845675616,0.0,122210.2
252336560693540533935881068298825202077_eps8_s0,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.7833766148594086,0.7265227855034566,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.446158190071586,60.76499087847769,0.14130927734076976,17.21438769213855,65158.59117604792,0.0,122210.2
252336560693540533935881068298825202077_eps8_s1,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.30645576901734,53.192662910744545,0.17726780325174327,16.185101088508965,65779.13683752119,0.0,122210.2
252336560693540533935881068298825202077_eps8_s10,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8636575076512578,0.8006187336624713,0.4382987830629143,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,51.74966602660716,45.97099006287753,0.14182414971292018,16.425503358617426,71240.60495867208,0.0,122210.2
252336560693540533935881068298825202077_eps8_s2,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.88920597434044,53.736779717355965,0.14406019188463687,16.190854497998952,66380.30215538591,0.0,122210.2
252336560693540533935881068298825202077_eps8_s3,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.278484078869226,53.860636008530854,0.14244793839752667,16.475822056084873,66984.35993012265,0.0,122210.2
252336560693540533935881068298825202077_eps8_s4,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.468788927420974,59.220060866326094,0.13803309202194208,16.441774794831872,67602.35852273107,0.0,122210.2
252336560693540533935881068298825202077_eps8_s5,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.133196814730766,57.91708329245448,0.14109372161328787,16.168873883783817,68240.37802329063,0.0,122210.2
252336560693540533935881068298825202077_eps8_s6,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.524630858376625,53.87844928726554,0.1426416903734207,16.185358913615346,68847.7412419416,0.0,122210.2
252336560693540533935881068298825202077_eps8_s7,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.40100392065942,53.15954556874931,0.14818054996430868,16.435914177820088,69452.98360917605,0.0,122210.2
252336560693540533935881068298825202077_eps8_s8,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,49.961639527231455,53.109913340210916,0.14285403229296206,16.574171981960536,70054.05491511486,0.0,122210.2
252336560693540533935881068298825202077_eps8_s9,Nasa,1.0,19.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.06817801706493,53.22529427446425,0.13896336555480954,16.492509716376663,70654.46536780261,0.0,122210.2
252336560693540533935881068298825202077_eps9_s0,Nasa,1.0,21.0,42.0,12.0,1.0,52.6,0.7833766148594086,0.7265227855034566,0.3133238787087574,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.157675329968335,62.11598921976984,0.14177718162536618,17.105516439676286,71858.60905445255,0.0,122210.2
252336560693540533935881068298825202077_eps9_s1,Nasa,1.0,21.0,42.0,12.0,1.0,52.6,0.8866923503927897,0.8060467464727502,0.4941156979432936,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,50.721049153059724,54.06331174634397,0.14523665904998775,16.376719819381833,72484.11662666089,0.0,122210.2
252336560693540533935881068298825202077_eps9_s10,Nasa,1.0,21.0,42.0,12.0,1.0,52.6,0.866770566592983,0.8013729463833176,0.44399568984713794,,,,,,,,0.00023675338665765086,4.01700722053647,241.3157489150762,53.164561088755725,47.29822735674679,0.1423136536031961,16.452454276382923,78213.92585080714,0.0,122210.2
